id,season,gameType,gameDate,neutralSite,startTimeUTC,easternUTCOffset,venueUTCOffset,venueTimezone,gameState,gameScheduleState,awayTeam.id,awayTeam.commonName.default,awayTeam.placeNameWithPreposition.default,awayTeam.placeNameWithPreposition.fr,awayTeam.abbrev,awayTeam.score,homeTeam.id,homeTeam.commonName.default,homeTeam.placeNameWithPreposition.default,homeTeam.placeNameWithPreposition.fr,homeTeam.abbrev,homeTeam.score,periodDescriptor.periodType,periodDescriptor.maxRegulationPeriods,gameOutcome.lastPeriodType,winningGoalie.playerId,winningGoalScorer.playerId,condensedGame,condensedGameFr,ticketsLinkFr,awayTeam.commonName.fr,homeTeam.commonName.fr,winningGoalie.lastName.de,winningGoalie.lastName.es,winningGoalie.lastName.sv,specialEvent.parentId,specialEvent.name.default,specialEvent.name.fr,tricode_winteam
2025020133,20252026,2,2025-10-25,False,2025-10-25T23:00:00Z,-04:00,-04:00,America/Detroit,OFF,OK,19,Blues,St. Louis,de St. Louis,STL,4.0,17,Red Wings,Detroit,de Detroit,DET,6.0,REG,3,REG,8476434.0,8482762.0,/video/stl-at-det-condensed-game-6384073931112,/fr/video/match-condense-blues-red-wings-25-10-2025-6384075382112,,,,,,,,,,DET
2025020135,20252026,2,2025-10-25,False,2025-10-25T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,7.0,15,Capitals,Washington,de Washington,WSH,1.0,REG,3,REG,8476999.0,8481596.0,/video/ott-at-wsh-condensed-game-6384074514112,/fr/video/match-condense-senators-capitals-25-10-2025-6384073144112,,Sénateurs,,,,,,,,OTT
2025020134,20252026,2,2025-10-25,False,2025-10-25T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,29,Blue Jackets,Columbus,de Columbus,CBJ,5.0,5,Penguins,Pittsburgh,de Pittsburgh,PIT,4.0,SO,3,SO,8478007.0,,/video/cbj-at-pit-condensed-game-6384076485112,/fr/video/match-condense-blue-jackets-penguins-25-10-2025-6384075122112,,,,,,,,,,CBJ
2025020136,20252026,2,2025-10-25,False,2025-10-25T23:00:00Z,-04:00,-07:00,America/Vancouver,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,4.0,23,Canucks,Vancouver,de Vancouver,VAN,3.0,REG,3,REG,8482487.0,8484984.0,/video/mtl-at-van-condensed-game-6384075406112,/fr/video/match-condense-canadiens-canucks-25-10-2025-6384075779112,,,,,,,,,,MTL
2025020137,20252026,2,2025-10-25,False,2025-10-26T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,4.0,18,Predators,Nashville,de Nashville,NSH,5.0,SO,3,SO,8477424.0,,/video/lak-at-nsh-condensed-game-6384077225112,/fr/video/match-condense-kings-predators-25-10-2025-6384075745112,,,,,,,,,,NSH
2025020138,20252026,2,2025-10-25,False,2025-10-26T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,2.0,25,Stars,Dallas,de Dallas,DAL,3.0,REG,3,REG,8479979.0,8480036.0,/video/car-at-dal-condensed-game-6384075721112,/fr/video/match-condense-hurricanes-stars-25-10-2025-6384074342112,,,,,,,,,,DAL
2025020139,20252026,2,2025-10-25,False,2025-10-26T02:00:00Z,-04:00,-07:00,US/Pacific,OFF,OK,22,Oilers,Edmonton,d'Edmonton,EDM,2.0,55,Kraken,Seattle,de Seattle,SEA,3.0,REG,3,REG,8478916.0,8474586.0,/video/edm-at-sea-condensed-game-6384078447112,/fr/video/match-condense-oilers-kraken-25-10-2025-6384079548112,,,,,,,,,,SEA
2025020140,20252026,2,2025-10-26,False,2025-10-26T17:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,3.0,1,Devils,New Jersey,du New Jersey,NJD,4.0,OT,3,OT,8474596.0,8481559.0,/video/col-at-njd-condensed-game-6384103975112,/fr/video/match-condense-avalanche-devils-26-10-2025-6384104580112,,,,,,,,,,NJD
2025020141,20252026,2,2025-10-26,False,2025-10-26T21:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,54,Golden Knights,Vegas,de Vegas,VGK,1.0,14,Lightning,Tampa Bay,de Tampa Bay,TBL,2.0,OT,3,OT,8476883.0,8476453.0,/video/vgk-at-tbl-condensed-game-6384112853112,/fr/video/match-condense-golden-knights-lightning-26-10-2025-6384113142112,,,,,,,,,,TBL
2025020142,20252026,2,2025-10-26,False,2025-10-26T22:00:00Z,-04:00,-05:00,US/Central,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,6.0,30,Wild,Minnesota,du Minnesota,MIN,5.0,OT,3,OT,8482137.0,8484801.0,/video/sjs-at-min-condensed-game-6384111917112,/fr/video/match-condense-sharks-wild-26-10-2025-6384112919112,,,,,,,,,,SJS
2025020143,20252026,2,2025-10-26,False,2025-10-26T22:00:00Z,-04:00,-05:00,America/Winnipeg,OFF,OK,68,Mammoth,Utah,de l'Utah,UTA,3.0,52,Jets,Winnipeg,de Winnipeg,WPG,2.0,REG,3,REG,8477970.0,8482699.0,/video/uta-at-wpg-condensed-game-6384111311112,/fr/video/match-condense-mammoth-jets-26-10-2025-6384112313112,,,,,,,,,,UTA
2025020145,20252026,2,2025-10-26,False,2025-10-26T23:00:00Z,-04:00,-05:00,US/Central,OFF,OK,25,Stars,Dallas,de Dallas,DAL,3.0,18,Predators,Nashville,de Nashville,NSH,2.0,REG,3,REG,8479193.0,8478420.0,/video/dal-at-nsh-condensed-game-6384113644112,/fr/video/match-condense-stars-predators-26-10-2025-6384115693112,,,,,,,,,,DAL
2025020144,20252026,2,2025-10-26,False,2025-10-26T23:00:00Z,-04:00,-05:00,America/Chicago,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,3.0,16,Blackhawks,Chicago,de Chicago,CHI,1.0,REG,3,REG,8476341.0,8477942.0,/video/lak-at-chi-condensed-game-6384116006112,/fr/video/match-condense-kings-blackhawks-26-10-2025-6384113433112,,,,,,,,,,LAK
2025020146,20252026,2,2025-10-26,False,2025-10-27T00:00:00Z,-04:00,-06:00,US/Mountain,OFF,OK,3,Rangers,New York,de New York,NYR,1.0,20,Flames,Calgary,de Calgary,CGY,5.0,REG,3,REG,8481692.0,8480860.0,/video/nyr-at-cgy-condensed-game-6384116428112,/fr/video/match-condense-rangers-flames-26-10-2025-6384116231112,,,,,,,,,,CGY
2025020147,20252026,2,2025-10-26,False,2025-10-27T02:00:00Z,-04:00,-07:00,America/Vancouver,OFF,OK,22,Oilers,Edmonton,d'Edmonton,EDM,3.0,23,Canucks,Vancouver,de Vancouver,VAN,4.0,OT,3,OT,8477967.0,8480748.0,/video/edm-at-van-condensed-game-6384122546112,/fr/video/match-condense-oilers-canucks-26-10-2025-6384121270112,,,,,,,,,,VAN
2025020148,20252026,2,2025-10-27,False,2025-10-27T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,19,Blues,St. Louis,de St. Louis,STL,3.0,5,Penguins,Pittsburgh,de Pittsburgh,PIT,6.0,REG,3,REG,8477465.0,8475810.0,/video/stl-at-pit-condensed-game-6384170531112,/fr/video/match-condense-blues-penguins-27-10-2025-6384170815112,,,,,,,,,,PIT
2025020149,20252026,2,2025-10-27,False,2025-10-27T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,6,Bruins,Boston,de Boston,BOS,2.0,9,Senators,Ottawa,d'Ottawa,OTT,7.0,REG,3,REG,8482447.0,8480208.0,/video/bos-at-ott-condensed-game-6384169699112,/fr/video/match-condense-bruins-senators-27-10-2025-6384171535112,,,Sénateurs,,,,,,,OTT
2025020151,20252026,2,2025-10-28,False,2025-10-28T22:00:00Z,-04:00,-04:00,America/Toronto,OFF,OK,20,Flames,Calgary,de Calgary,CGY,3.0,10,Maple Leafs,Toronto,de Toronto,TOR,4.0,REG,3,REG,8476932.0,8477503.0,/video/cgy-at-tor-condensed-game-6384216772112,/fr/video/match-condense-flames-maple-leafs-28-10-2025-6384214202112,,,,,,,,,,TOR
2025020150,20252026,2,2025-10-28,False,2025-10-28T22:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,2.0,4,Flyers,Philadelphia,de Philadelphie,PHI,3.0,SO,3,SO,8481035.0,8482159.0,/video/pit-at-phi-condensed-game-6384217904112,/fr/video/match-condense-penguins-flyers-28-10-2025-6384217084112,,,,,,,,,,PHI
2025020155,20252026,2,2025-10-28,False,2025-10-28T22:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,54,Golden Knights,Vegas,de Vegas,VGK,6.0,12,Hurricanes,Carolina,de la Caroline,CAR,3.0,REG,3,REG,8481033.0,8478403.0,/video/vgk-at-car-condensed-game-6384217249112,/fr/video/match-condense-golden-knights-hurricanes-28-10-2025-6384218109112,,,,,,,,,,VGK
2025020152,20252026,2,2025-10-28,False,2025-10-28T22:45:00Z,-04:00,-04:00,America/New_York,OFF,OK,29,Blue Jackets,Columbus,de Columbus,CBJ,4.0,7,Sabres,Buffalo,de Buffalo,BUF,3.0,OT,3,OT,8482982.0,8477425.0,/video/cbj-at-buf-condensed-game-6384217942112,/fr/video/match-condense-blue-jackets-sabres-28-10-2025-6384219805112,,,,,,,,,,CBJ
2025020153,20252026,2,2025-10-28,False,2025-10-28T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,3.0,13,Panthers,Florida,de la Floride,FLA,2.0,SO,3,SO,8480843.0,,/video/ana-at-fla-condensed-game-6384221854112,/fr/video/match-condense-ducks-panthers-28-10-2025-6384221251112,,,,,,,,,,ANA
2025020154,20252026,2,2025-10-28,False,2025-10-28T23:15:00Z,-04:00,-04:00,US/Eastern,OFF,OK,2,Islanders,New York,de New York,NYI,2.0,6,Bruins,Boston,de Boston,BOS,5.0,REG,3,REG,8476914.0,8479591.0,/video/nyi-at-bos-condensed-game-6384219925112,/fr/video/match-condense-islanders-bruins-28-10-2025-6384218472112,,,,,,,,,,BOS
2025020156,20252026,2,2025-10-28,False,2025-10-28T23:45:00Z,-04:00,-05:00,US/Central,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,5.0,18,Predators,Nashville,de Nashville,NSH,2.0,REG,3,REG,8476883.0,8480426.0,/video/tbl-at-nsh-condensed-game-6384222379112,/fr/video/match-condense-lightning-predators-28-10-2025-6384223980112,,,,,,,,,,TBL
2025020157,20252026,2,2025-10-28,False,2025-10-29T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,4.0,30,Wild,Minnesota,du Minnesota,MIN,3.0,OT,3,OT,8476945.0,8478398.0,/video/wpg-at-min-condensed-game-6384222615112,/fr/video/match-condense-jets-wild-28-10-2025-6384224153112,,,,,,,,,,WPG
2025020158,20252026,2,2025-10-28,False,2025-10-29T00:15:00Z,-04:00,-05:00,US/Central,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,5.0,19,Blues,St. Louis,de St. Louis,STL,2.0,REG,3,REG,8476434.0,8477946.0,/video/det-at-stl-condensed-game-6384223574112,/fr/video/match-condense-red-wings-blues-28-10-2025-6384224746112,,,,,,,,,,DET
2025020159,20252026,2,2025-10-28,False,2025-10-29T00:30:00Z,-04:00,-05:00,US/Central,OFF,OK,15,Capitals,Washington,de Washington,WSH,0.0,25,Stars,Dallas,de Dallas,DAL,1.0,REG,3,REG,8479979.0,8475794.0,/video/wsh-at-dal-condensed-game-6384223320112,/fr/video/match-condense-capitals-stars-28-10-2025-6384224114112,,,,,,,,,,DAL
2025020160,20252026,2,2025-10-28,False,2025-10-29T00:45:00Z,-04:00,-05:00,America/Chicago,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,3.0,16,Blackhawks,Chicago,de Chicago,CHI,7.0,REG,3,REG,8481519.0,8484144.0,/video/ott-at-chi-condensed-game-6384227083112,/fr/video/match-condense-senators-blackhawks-28-10-2025-6384225974112,,Sénateurs,,,,,,,,CHI
2025020161,20252026,2,2025-10-28,False,2025-10-29T01:00:00Z,-04:00,-06:00,America/Denver,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,4.0,21,Avalanche,Colorado,du Colorado,COL,8.0,REG,3,REG,8475809.0,8480448.0,/video/njd-at-col-condensed-game-6384225244112,/fr/video/match-condense-devils-avalanche-28-10-2025-6384226379112,,,,,,,,,,COL
2025020162,20252026,2,2025-10-28,False,2025-10-29T01:30:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,68,Mammoth,Utah,de l'Utah,UTA,3.0,22,Oilers,Edmonton,d'Edmonton,EDM,6.0,REG,3,REG,8479973.0,8480834.0,/video/uta-at-edm-condensed-game-6384227487112,/fr/video/match-condense-mammoth-oilers-28-10-2025-6384224638112,,,,,,,,,,EDM
2025020163,20252026,2,2025-10-28,False,2025-10-29T02:00:00Z,-04:00,-07:00,America/Vancouver,OFF,OK,3,Rangers,New York,de New York,NYR,2.0,23,Canucks,Vancouver,de Vancouver,VAN,0.0,REG,3,REG,8471734.0,8476459.0,/video/nyr-at-van-condensed-game-6384226041112,/fr/video/match-condense-rangers-canucks-28-10-2025-6384228405112,,,,,,,,,,NYR
2025020164,20252026,2,2025-10-28,False,2025-10-29T02:30:00Z,-04:00,-07:00,US/Pacific,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,4.0,55,Kraken,Seattle,de Seattle,SEA,3.0,OT,3,OT,8482487.0,8481540.0,/video/mtl-at-sea-condensed-game-6384228449112,/fr/video/match-condense-canadiens-kraken-28-10-2025-6384226952112,,,,,,,,,,MTL
2025020165,20252026,2,2025-10-28,False,2025-10-29T03:00:00Z,-04:00,-07:00,US/Pacific,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,4.0,28,Sharks,San Jose,de San Jose,SJS,3.0,REG,3,REG,8475311.0,8482730.0,/video/lak-at-sjs-condensed-game-6384229144112,/fr/video/match-condense-kings-sharks-28-10-2025-6384228846112,,,,,,,,,,LAK
2025020166,20252026,2,2025-10-29,False,2025-10-29T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,3.0,29,Blue Jackets,Columbus,de Columbus,CBJ,6.0,REG,3,REG,8478007.0,8482705.0,/video/tor-at-cbj-condensed-game-6384271230112,/fr/video/match-condense-maple-leafs-blue-jackets-29-10-2025-6384271528112,,,,,,,,,,CBJ
2025020167,20252026,2,2025-10-30,False,2025-10-30T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,3.0,6,Bruins,Boston,de Boston,BOS,4.0,OT,3,OT,8476914.0,8482177.0,/video/buf-at-bos-condensed-game-6384321570112,/fr/video/match-condense-sabres-bruins-30-10-2025-6384323529112,,,,,,,,,,BOS
2025020170,20252026,2,2025-10-30,False,2025-10-30T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,18,Predators,Nashville,de Nashville,NSH,1.0,4,Flyers,Philadelphia,de Philadelphie,PHI,4.0,REG,3,REG,8478435.0,8482142.0,/video/nsh-at-phi-condensed-game-6384320948112,/fr/video/match-condense-predators-flyers-30-10-2025-6384322719112,,,,,,,,,,PHI
2025020169,20252026,2,2025-10-30,False,2025-10-30T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,25,Stars,Dallas,de Dallas,DAL,1.0,14,Lightning,Tampa Bay,de Tampa Bay,TBL,2.0,OT,3,OT,8476883.0,8478519.0,/video/dal-at-tbl-condensed-game-6384322443112,/fr/video/match-condense-stars-lightning-30-10-2025-6384321845112,,,,,,,,,,TBL
2025020168,20252026,2,2025-10-30,False,2025-10-30T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,20,Flames,Calgary,de Calgary,CGY,3.0,9,Senators,Ottawa,d'Ottawa,OTT,4.0,SO,3,SO,8476999.0,,/video/cgy-at-ott-condensed-game-6384321761112,/fr/video/match-condense-flames-senators-30-10-2025-6384323429112,,,Sénateurs,,,,,,,OTT
2025020171,20252026,2,2025-10-30,False,2025-10-30T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,2,Islanders,New York,de New York,NYI,2.0,12,Hurricanes,Carolina,de la Caroline,CAR,6.0,REG,3,REG,8483548.0,8476921.0,/video/nyi-at-car-condensed-game-6384324742112,/fr/video/match-condense-islanders-hurricanes-30-10-2025-6384324646112,,,,,,,,,,CAR
2025020172,20252026,2,2025-10-30,False,2025-10-31T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,4.0,19,Blues,St. Louis,de St. Louis,STL,3.0,SO,3,SO,8480947.0,,/video/van-at-stl-condensed-game-6384326072112,/fr/video/match-condense-canucks-blues-30-10-2025-6384324405112,,,,,,,,,,VAN
2025020173,20252026,2,2025-10-30,False,2025-10-31T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,4.0,30,Wild,Minnesota,du Minnesota,MIN,1.0,REG,3,REG,8477465.0,8475810.0,/video/pit-at-min-condensed-game-6384325562112,/fr/video/match-condense-penguins-wild-30-10-2025-6384322710112,,,,,,,,,,PIT
2025020174,20252026,2,2025-10-30,False,2025-10-31T00:00:00Z,-04:00,-05:00,America/Winnipeg,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,3.0,52,Jets,Winnipeg,de Winnipeg,WPG,6.0,REG,3,REG,8476945.0,8480014.0,/video/chi-at-wpg-condensed-game-6384324071112,/fr/video/match-condense-blackhawks-jets-30-10-2025-6384324263112,,,,,,,,,,WPG
2025020175,20252026,2,2025-10-30,False,2025-10-31T01:00:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,3,Rangers,New York,de New York,NYR,4.0,22,Oilers,Edmonton,d'Edmonton,EDM,3.0,OT,3,OT,8478048.0,8476468.0,/video/nyr-at-edm-condensed-game-6384326534112,,,,,,,,,,,NYR
2025020176,20252026,2,2025-10-30,False,2025-10-31T02:00:00Z,-04:00,-07:00,US/Pacific,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,2.0,28,Sharks,San Jose,de San Jose,SJS,5.0,REG,3,REG,8477968.0,8477505.0,/video/njd-at-sjs-condensed-game-6384327446112,/fr/video/match-condense-devils-sharks-30-10-2025-6384328627112,,,,,,,,,,SJS
2025020177,20252026,2,2025-10-30,False,2025-10-31T02:30:00Z,-04:00,-07:00,America/Los_Angeles,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,4.0,26,Kings,Los Angeles,de Los Angeles,LAK,3.0,SO,3,SO,8475660.0,,/video/det-at-lak-condensed-game-6384331032112,/fr/video/match-condense-red-wings-kings-30-10-2025-6384329352112,,,,,,,,,,DET
2025020178,20252026,2,2025-10-31,False,2025-10-31T20:00:00Z,-04:00,-07:00,US/Pacific,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,4.0,54,Golden Knights,Vegas,de Vegas,VGK,2.0,REG,3,REG,8475809.0,8470613.0,/video/col-at-vgk-condensed-game-6384373434112,/fr/video/match-condense-avalanche-golden-knights-31-10-2025-6384372071112,,,,,,,,,,COL
2025020179,20252026,2,2025-10-31,False,2025-10-31T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,2,Islanders,New York,de New York,NYI,3.0,15,Capitals,Washington,de Washington,WSH,1.0,REG,3,REG,8478009.0,8477500.0,/video/nyi-at-wsh-condensed-game-6384377689112,/fr/video/match-condense-islanders-capitals-31-10-2025-6384378696112,,,,,,,,,,NYI
2025020180,20252026,2,2025-10-31,False,2025-11-01T02:00:00Z,-04:00,-07:00,America/Los_Angeles,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,2.0,24,Ducks,Anaheim,d'Anaheim,ANA,5.0,REG,3,REG,8480843.0,8482745.0,/video/det-at-ana-condensed-game-6384382253112,/fr/video/match-condense-red-wings-ducks-31-10-2025-6384383325112,,,,,,,,,,ANA
2025020181,20252026,2,2025-11-01,False,2025-11-01T17:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,1.0,6,Bruins,Boston,de Boston,BOS,2.0,REG,3,REG,8480280.0,8478042.0,/video/car-at-bos-condensed-game-6384399434112,/fr/video/match-condense-hurricanes-bruins-01-11-2025-6384399436112,,,,,,,,,,BOS
2025020182,20252026,2,2025-11-01,False,2025-11-01T19:00:00Z,-04:00,-05:00,America/Winnipeg,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,2.0,52,Jets,Winnipeg,de Winnipeg,WPG,5.0,REG,3,REG,8477480.0,8476480.0,/video/pit-at-wpg-condensed-game-6384402794112,/fr/video/match-condense-penguins-jets-01-11-2025-6384403155112,,,,,,,,,,WPG
2025020183,20252026,2,2025-11-01,False,2025-11-01T19:30:00Z,-04:00,-05:00,US/Central,OFF,OK,20,Flames,Calgary,de Calgary,CGY,2.0,18,Predators,Nashville,de Nashville,NSH,4.0,REG,3,REG,8477424.0,8476539.0,/video/cgy-at-nsh-condensed-game-6384405265112,/fr/video/match-condense-flames-predators-01-11-2025-6384404962112,,,,,,,,,,NSH
2025020184,20252026,2,2025-11-01,False,2025-11-01T20:00:00Z,-04:00,-07:00,US/Pacific,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,2.0,28,Sharks,San Jose,de San Jose,SJS,3.0,OT,3,OT,8482137.0,8480798.0,/video/col-at-sjs-condensed-game-6384404620112,/fr/video/match-condense-avalanche-sharks-01-11-2025-6384406355112,,,,,,,,,,SJS
2025020185,20252026,2,2025-11-01,False,2025-11-01T22:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,25,Stars,Dallas,de Dallas,DAL,3.0,13,Panthers,Florida,de la Floride,FLA,4.0,SO,3,SO,8475683.0,,/video/dal-at-fla-condensed-game-6384409856112,/fr/video/match-condense-stars-panthers-01-11-2025-6384411002112,,,,,,,,,,FLA
2025020190,20252026,2,2025-11-01,False,2025-11-01T23:00:00Z,-04:00,-05:00,US/Central,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,2.0,30,Wild,Minnesota,du Minnesota,MIN,5.0,REG,3,REG,8479406.0,8476994.0,/video/van-at-min-condensed-game-6384411257112,/fr/video/match-condense-canucks-wild-01-11-2025-6384410880112,,,,,,,,,,MIN
2025020189,20252026,2,2025-11-01,False,2025-11-01T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,19,Blues,St. Louis,de St. Louis,STL,2.0,29,Blue Jackets,Columbus,de Columbus,CBJ,3.0,REG,3,REG,8482982.0,8477497.0,/video/stl-at-cbj-condensed-game-6384412135112,/fr/video/match-condense-blues-blue-jackets-01-11-2025-6384412231112,,,,,,,,,,CBJ
2025020188,20252026,2,2025-11-01,False,2025-11-01T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,5.0,4,Flyers,Philadelphia,de Philadelphie,PHI,2.0,REG,3,REG,8476932.0,8481582.0,/video/tor-at-phi-condensed-game-6384411884112,/fr/video/match-condense-maple-leafs-flyers-01-11-2025-6384411768112,,,,,,,,,,TOR
2025020186,20252026,2,2025-11-01,False,2025-11-01T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,15,Capitals,Washington,de Washington,WSH,3.0,7,Sabres,Buffalo,de Buffalo,BUF,4.0,SO,3,SO,8480045.0,,/video/wsh-at-buf-condensed-game-6384412544112,/fr/video/match-condense-capitals-sabres-01-11-2025-6384412824112,,,,,,,,,,BUF
2025020187,20252026,2,2025-11-01,False,2025-11-01T23:00:00Z,-04:00,-04:00,America/Montreal,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,3.0,8,Canadiens,Montréal,de Montréal,MTL,4.0,OT,3,OT,8478470.0,8481618.0,/video/ott-at-mtl-condensed-game-6384411367112,/fr/video/match-condense-senators-canadiens-01-11-2025-6384411970112,,Sénateurs,,,,,,,,MTL
2025020191,20252026,2,2025-11-01,False,2025-11-02T01:00:00Z,-04:00,-07:00,America/Los_Angeles,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,4.0,26,Kings,Los Angeles,de Los Angeles,LAK,1.0,REG,3,REG,8474593.0,8483531.0,/video/njd-at-lak-condensed-game-6384414608112,/fr/video/match-condense-devils-kings-01-11-2025-6384414378112,,,,,,Markström,,,,NJD
2025020192,20252026,2,2025-11-01,False,2025-11-02T02:00:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,2.0,22,Oilers,Edmonton,d'Edmonton,EDM,3.0,OT,3,OT,8479973.0,8480803.0,/video/chi-at-edm-condensed-game-6384417656112,/fr/video/match-condense-blackhawks-oilers-01-11-2025-6384415227112,,,,,,,,,,EDM
2025020193,20252026,2,2025-11-01,False,2025-11-02T02:00:00Z,-04:00,-07:00,US/Pacific,OFF,OK,3,Rangers,New York,de New York,NYR,3.0,55,Kraken,Seattle,de Seattle,SEA,2.0,OT,3,OT,8478048.0,8482157.0,/video/nyr-at-sea-condensed-game-6384416574112,/fr/video/match-condense-rangers-kraken-01-11-2025-6384416968112,,,,,,,,,,NYR
2025020194,20252026,2,2025-11-02,False,2025-11-02T20:30:00Z,-05:00,-07:00,America/Denver,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,4.0,68,Mammoth,Utah,de l'Utah,UTA,2.0,REG,3,REG,8477992.0,8477404.0,/video/tbl-at-uta-condensed-game-6384437559112,/fr/video/match-condense-lightning-mammoth-02-11-2025-6384436987112,,,,,,,,,,TBL
2025020195,20252026,2,2025-11-02,False,2025-11-02T22:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,29,Blue Jackets,Columbus,de Columbus,CBJ,2.0,2,Islanders,New York,de New York,NYI,3.0,REG,3,REG,8479496.0,8481601.0,/video/cbj-at-nyi-condensed-game-6384439097112,/fr/video/match-condense-blue-jackets-islanders-02-11-2025-6384438905112,,,,,,,,,,NYI
2025020196,20252026,2,2025-11-02,False,2025-11-03T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,20,Flames,Calgary,de Calgary,CGY,2.0,4,Flyers,Philadelphia,de Philadelphie,PHI,1.0,REG,3,REG,8481692.0,8476456.0,/video/cgy-at-phi-condensed-game-6384441341112,/fr/video/match-condense-flames-flyers-02-11-2025-6384440269112,,,,,,,,,,CGY
2025020198,20252026,2,2025-11-02,False,2025-11-03T01:00:00Z,-05:00,-08:00,US/Pacific,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,3.0,28,Sharks,San Jose,de San Jose,SJS,2.0,SO,3,SO,8475660.0,,/video/det-at-sjs-condensed-game-6384442753112,/fr/video/match-condense-red-wings-sharks-02-11-2025-6384443241112,,,,,,,,,,DET
2025020197,20252026,2,2025-11-02,False,2025-11-03T01:00:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,1.0,24,Ducks,Anaheim,d'Anaheim,ANA,4.0,REG,3,REG,8480843.0,8478366.0,/video/njd-at-ana-condensed-game-6384443017112,/fr/video/match-condense-devils-ducks-02-11-2025-6384441387112,,,,,,,,,,ANA
2025020199,20252026,2,2025-11-03,False,2025-11-04T00:30:00Z,-05:00,-05:00,America/Toronto,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,3.0,10,Maple Leafs,Toronto,de Toronto,TOR,4.0,REG,3,REG,8476932.0,8482259.0,/video/pit-at-tor-condensed-game-6384482496112,/fr/video/match-condense-penguins-maple-leafs-03-11-2025-6384482970112,,,,,,,,,,TOR
